"Year","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"2015","Reilly Smith","BOS","R","81","1100.8666666667","12","17","11","6","29","58.00","125","9.60","234","168","129","61","8","11","16","8","8","0","0","12","25","33","72","116","38","1","6","14.29"
"2015","Justin Fontaine","MIN","R","71","782.98333333333","9","20","12","8","29","74.36","99","9.09","174","135","99","44","5","12","10","5","5","0","0","10","10","18","9","58","23","0","1","0.00"
"2015","Sean Couturier","PHI","C","82","1188.9833333333","13","16","10","6","29","61.70","122","10.66","225","167","115","52","12","18","19","8","7","1","0","17","26","29","69","127","24","511","558","47.80"
"2015","Aleksander Barkov","FLA","C","71","1050.4833333333","13","16","8","8","29","74.36","101","12.87","167","132","99","43","9","10","8","4","4","0","0","9","22","39","31","113","33","401","462","46.47"
"2015","Mike Fisher","NSH","C","59","829.83333333333","11","17","13","4","28","68.29","86","12.79","158","122","79","34","1","5","32","13","11","2","0","8","8","18","119","49","47","450","423","51.55"
"2015","Justin Williams","L.A","R","81","1136.7666666667","14","14","6","8","28","57.14","144","9.72","259","197","127","59","5","8","24","12","12","0","0","17","49","23","29","118","22","3","3","50.00"
"2015","Duncan Keith","CHI","D","80","1592.1333333333","7","21","10","11","28","36.36","118","5.93","285","170","66","12","5","13","18","9","9","0","0","2","53","38","15","119","90","0","0","-"
"2015","David Jones","CGY","R","67","895.65","12","16","10","6","28","77.78","107","11.21","193","151","108","55","7","10","18","8","8","0","0","13","26","24","123","69","45","13","13","50.00"
"2015","Mike Green","WSH","D","72","1136.3166666667","9","19","10","9","28","56.00","119","7.56","235","171","61","12","4","7","30","15","15","0","0","14","54","22","78","139","84","0","0","-"
"2015","Matt Beleskey","ANA","L","65","821.55","18","10","5","5","28","63.64","129","13.95","282","203","136","49","12","8","25","11","10","1","0","12","29","8","149","74","24","5","6","45.45"
"2015","Drew Doughty","L.A","D","82","1877.1","6","22","12","10","28","37.33","158","3.80","359","230","80","10","5","19","48","24","24","0","0","10","56","6","137","134","108","0","0","-"
"2015","Tyler Ennis","BUF","C, L","78","1231.5833333333","13","15","12","3","28","75.68","142","9.15","227","178","124","74","10","9","26","9","8","0","1","31","18","29","82","88","33","59","95","38.31"
"2015","Dale Weise","MTL","R","79","906.8","9","19","15","4","28","65.12","88","10.23","152","119","89","49","2","10","23","10","9","1","0","20","12","26","141","95","27","5","6","45.45"
"2015","Brayden Schenn","PHI","C","82","1152.3666666667","11","17","11","6","28","73.68","101","10.89","204","150","119","53","7","13","25","11","10","1","0","17","30","26","194","134","37","71","88","44.65"
"2015","John Klingberg","DAL","D","65","1218.4","9","19","12","7","28","44.44","71","12.68","180","102","52","15","7","7","30","15","15","0","0","13","50","30","54","156","74","0","0","-"
"2015","Hampus Lindholm","ANA","D","78","1418.4833333333","7","21","10","11","28","39.44","83","8.43","188","118","64","8","3","7","30","15","15","0","0","8","54","25","54","108","65","0","3","0.00"
"2015","Lee Stempniak","NYR, WPG","R","71","804.05","15","12","4","8","27","75.00","101","14.85","181","131","105","51","9","15","20","10","10","0","0","13","24","16","76","95","23","11","14","44.00"
"2015","Dustin Byfuglien","WPG","D","69","1216.1","13","14","3","11","27","50.00","141","9.22","261","206","111","46","4","11","87","38","36","1","1","21","39","42","180","78","45","0","3","0.00"
"2015","Brandon Dubinsky","CBJ","C","47","642.81666666667","11","16","8","8","27","71.05","79","13.92","127","96","86","36","5","7","26","13","13","0","0","14","14","11","149","33","9","332","331","50.08"
"2015","Troy Brouwer","WSH","R","82","1017.8166666667","11","16","8","8","27","60.00","94","11.70","178","136","115","50","6","14","28","11","9","2","0","5","33","34","185","85","25","101","80","55.80"
"2015","Nikolay Kulemin","NYI","L","82","1054.5166666667","12","15","7","8","27","65.85","105","11.43","194","152","135","82","7","8","4","2","2","0","0","6","28","40","126","56","46","5","8","38.46"
"2015","Patrick Maroon","ANA","L","71","859.38333333333","8","19","15","4","27","67.50","103","7.77","166","148","110","53","7","13","49","19","16","3","0","14","23","14","117","105","10","4","11","26.67"
"2015","Victor Hedman","T.B","D","59","1052","7","20","9","11","27","41.54","90","7.78","197","128","46","7","4","12","26","13","13","0","0","9","51","22","47","104","85","0","0","-"
"2015","Justin Faulk","CAR","D","82","1611.95","6","21","10","11","27","45.00","170","3.53","336","229","70","10","9","22","22","11","11","0","0","8","40","58","137","108","100","0","0","-"
"2015","Brock Nelson","NYI","C","82","1001.0666666667","10","17","6","11","27","58.70","136","7.35","235","180","161","83","10","9","18","9","9","0","0","23","24","46","94","116","49","317","403","44.03"
"2015","Nino Niederreiter","MIN","R","80","1002.4333333333","16","11","6","5","27","64.29","124","12.90","230","180","146","73","8","11","22","10","10","0","0","19","14","25","143","104","29","2","3","40.00"
"2015","Dougie Hamilton","BOS","D","72","1271.8","5","22","7","15","27","50.00","135","3.70","276","176","56","7","10","12","39","18","17","1","0","7","37","22","97","88","46","0","0","-"
"2015","Shane Doan","ARI","R","79","1228.95","9","17","12","5","26","66.67","146","6.16","250","198","123","56","12","19","52","22","20","2","0","16","33","39","163","128","25","2","5","28.57"
"2015","Chris Kelly","BOS","C","80","1064.15","6","20","9","11","26","68.42","101","5.94","174","140","103","48","6","12","41","15","13","1","1","17","15","26","122","74","42","213","219","49.31"
"2015","Martin Erat","ARI","R","79","1081.8166666667","6","20","13","7","26","65.00","78","7.69","149","106","89","36","2","9","34","17","17","0","0","10","23","23","88","122","22","0","3","0.00"
"2015","Tomas Fleischmann","ANA, FLA","L","66","839.28333333333","8","18","15","3","26","63.41","114","7.02","204","156","106","47","8","6","10","5","5","0","0","13","13","24","59","72","12","3","8","27.27"
"2015","Ryan Suter","MIN","D","77","1786.1166666667","1","25","6","19","26","35.14","110","0.91","260","170","52","6","3","6","40","18","18","0","0","9","39","25","63","57","113","0","0","-"
"2015","Kevin Klein","NYR","D","65","1078.1","9","17","6","11","26","44.07","74","12.16","172","104","42","12","2","6","8","3","3","0","0","7","43","12","116","93","94","0","1","0.00"
"2015","Clarke MacArthur","OTT","L","62","848.08333333333","10","16","11","5","26","68.42","101","9.90","173","129","101","46","8","14","26","12","12","0","0","17","29","27","67","70","15","8","12","40.00"
"2015","Alex Goligoski","DAL","D","81","1519.8833333333","4","22","11","11","26","33.77","105","3.81","242","163","75","19","3","9","20","10","10","0","0","11","66","20","88","115","119","0","0","-"
"2015","Benoit Pouliot","EDM","L","58","779.71666666667","14","12","8","4","26","66.67","82","17.07","144","127","96","39","9","3","26","12","12","0","0","10","31","32","65","33","23","11","16","40.74"
"2015","Chris Stewart","BUF, MIN","R","81","1128.8","9","17","14","3","26","70.27","127","7.09","194","160","99","44","12","7","63","24","19","5","0","12","27","20","107","72","15","10","23","30.30"
"2015","Patrik Berglund","STL","C","77","996.06666666667","12","14","7","7","26","70.27","137","8.76","219","182","133","47","11","13","26","13","13","0","0","9","11","34","89","62","21","146","157","48.18"
"2015","Nick Spaling","PIT","C","82","1075.7833333333","8","18","6","12","26","68.42","86","9.30","161","119","93","40","6","12","26","13","13","0","0","6","11","18","131","94","33","73","82","47.10"
"2015","Jake Muzzin","L.A","D","76","1461.0666666667","6","20","11","9","26","49.06","124","4.84","290","186","72","10","6","19","20","10","10","0","0","12","60","15","180","181","95","0","0","-"
"2015","Wayne Simmonds","PHI","R","75","1023.3666666667","14","12","6","6","26","66.67","134","10.45","243","182","99","49","11","11","35","16","15","1","0","20","24","31","160","114","36","4","1","80.00"
"2015","Adam Henrique","N.J","C","75","1060.1833333333","11","15","9","6","26","66.67","109","10.09","188","135","112","49","6","8","22","11","11","0","0","9","15","27","56","72","36","196","176","52.69"
"2015","David Savard","CBJ","D","82","1485.45","8","18","7","11","26","40.00","91","8.79","202","146","34","4","2","7","67","31","30","1","0","8","18","10","173","136","88","1","0","100.00"
"2015","Mark Arcobello","ARI, EDM, NSH, PIT","R","77","1029.1","16","10","4","6","26","74.29","115","13.91","214","164","100","36","4","11","14","7","7","0","0","8","37","36","109","88","27","431","436","49.71"
"2015","Jonathan Drouin","T.B","L","70","790.23333333333","1","25","15","10","26","74.29","68","1.47","140","98","66","21","4","9","32","12","11","0","1","11","17","33","54","48","16","9","9","50.00"
"2015","Aaron Ekblad","FLA","D","81","1504.75","6","20","9","11","26","39.39","128","4.69","264","176","56","7","5","20","26","13","13","0","0","11","39","22","101","129","75","0","0","-"
"2015","Brian Gionta","BUF","R","69","1012.8666666667","9","16","11","5","25","73.53","124","7.26","211","165","95","48","15","10","16","8","8","0","0","11","18","29","55","59","27","27","39","40.91"
"2015","Derek Roy","EDM, NSH","C","72","986.51666666667","8","17","13","4","25","64.10","97","8.25","164","135","103","58","9","9","22","10","10","0","0","11","27","40","32","43","40","358","436","45.09"
"2015","Bryan Bickell","CHI","L","80","907.86666666667","13","12","5","7","25","73.53","109","11.93","185","141","90","38","8","5","31","14","13","1","0","17","20","25","202","128","13","0","2","0.00"
"2015","Andrew Cogliano","ANA","L","82","1052.9166666667","11","14","12","2","25","62.50","112","9.82","215","165","111","42","14","11","12","6","6","0","0","14","30","24","132","73","26","7","18","28.00"
"2015","Anton Stralman","T.B","D","82","1384.6","7","18","9","9","25","30.12","122","5.74","237","162","66","18","6","19","22","11","11","0","0","10","25","19","91","99","58","0","0","-"
"2015","Shawn Matthias","VAN","L","78","919.2","17","8","6","2","25","73.53","123","13.82","197","170","135","71","4","7","12","6","6","0","0","10","17","31","61","68","31","68","75","47.55"
"2015","Travis Hamonic","NYI","D","71","1327.7","4","21","10","11","25","44.64","107","3.74","259","155","56","8","6","18","81","28","23","3","2","7","46","20","206","115","108","0","0","-"
"2015","Tommy Wingels","S.J","C","75","1026.25","10","15","9","6","25","71.43","128","7.81","225","185","136","67","9","8","30","12","10","2","0","24","34","28","250","92","43","45","61","42.45"
"2015","Riley Sheahan","DET","C","79","1000.5333333333","8","17","9","8","25","71.43","98","8.16","182","137","113","58","3","12","14","7","7","0","0","11","21","20","19","91","18","416","422","49.64"
"2015","Torey Krug","BOS","D","78","1309.35","10","15","7","8","25","41.67","143","6.99","302","209","74","17","5","14","8","4","4","0","0","10","27","14","72","121","63","0","0","-"
"2015","Tomas Hertl","S.J","C","82","1070","10","15","6","9","25","59.52","129","7.75","257","189","168","97","7","25","12","6","6","0","0","14","54","28","105","93","32","23","35","39.66"
"2015","Danny DeKeyser","DET","D","80","1384.2333333333","2","23","6","17","25","40.32","79","2.53","179","126","36","3","2","11","28","14","14","0","0","11","36","12","60","98","62","0","0","-"
"2015","Michael Raffl","PHI","L","67","859.8","18","7","2","5","25","58.14","123","14.63","208","166","133","64","8","7","27","12","11","1","0","9","17","19","161","144","34","40","51","43.96"
"2015","Shawn Horcoff","DAL","C","76","796.88333333333","7","17","10","7","24","72.73","70","10.00","124","93","77","32","3","7","22","11","11","0","0","3","21","17","73","31","19","189","185","50.53"
"2015","Andrei Markov","MTL","D","81","1551.8666666667","6","18","10","8","24","31.17","103","5.83","257","162","61","15","6","10","30","11","10","0","1","6","62","33","46","56","145","0","0","-"
"2015","Antoine Vermette","ARI, CHI","C","82","1158.4666666667","7","17","10","7","24","61.54","84","8.33","151","118","94","41","6","7","38","18","18","0","0","6","26","25","76","97","43","638","526","54.81"
"2015","Dominic Moore","NYR","C","82","956.08333333333","8","16","9","7","24","64.86","104","7.69","187","143","96","45","5","8","26","13","13","0","0","11","17","25","51","94","32","455","368","55.29"
"2015","Ales Hemsky","DAL","R","76","885.71666666667","10","14","4","10","24","60.00","127","7.87","224","160","117","32","5","11","12","6","6","0","0","14","31","25","20","87","34","0","0","-"
"2015","Vernon Fiddler","DAL","C","80","840.08333333333","9","15","11","4","24","70.59","108","8.33","191","152","101","41","8","10","25","11","10","1","0","21","18","27","43","74","42","425","400","51.52"
"2015","Trevor Daley","DAL","D","68","1170.7166666667","8","16","10","6","24","42.86","73","10.96","171","124","60","13","6","12","28","14","14","0","0","10","25","20","25","53","86","0","0","-"
"2015","Alexandre Burrows","VAN","L","70","855","13","11","6","5","24","63.16","114","11.40","188","155","98","49","7","12","48","17","14","2","1","15","20","29","70","72","25","4","3","57.14"
"2015","Steve Bernier","N.J","R","67","775.95","12","12","8","4","24","75.00","90","13.33","141","113","96","60","6","8","11","4","3","1","0","13","13","17","118","87","45","0","1","0.00"
"2015","Curtis Glencross","CGY, WSH","L","71","965.15","9","15","7","8","24","64.86","89","10.11","163","126","94","38","5","3","22","11","11","0","0","6","47","34","119","74","49","6","8","42.86"
"2015","Darren Helm","DET","C","75","964.18333333333","10","14","12","2","24","57.14","130","7.69","231","174","118","47","12","11","6","3","3","0","0","22","18","23","121","105","16","184","149","55.26"
"2015","Trevor Lewis","L.A","C","73","904.95","8","16","8","8","24","80.00","134","5.97","208","172","106","45","7","14","12","6","6","0","0","12","6","13","186","139","17","68","90","43.04"
"2015","Brandon Sutter","PIT","C","80","1081.4333333333","14","10","5","5","24","68.57","143","9.79","232","192","123","57","13","15","12","6","6","0","0","14","23","32","80","106","30","527","508","50.92"
"2015","Dwight King","L.A","L","81","1057.2833333333","13","11","8","3","24","64.86","120","10.83","190","156","113","65","9","9","19","8","7","1","0","6","21","19","118","127","8","3","2","60.00"
"2015","Mikael Backlund","CGY","C","52","759.93333333333","8","16","8","8","24","68.57","87","9.20","167","122","92","34","10","15","12","6","6","0","0","3","31","50","37","40","25","361","363","49.86"
"2015","Jimmy Hayes","FLA","R","72","945.76666666667","15","9","6","3","24","57.14","144","10.42","215","185","140","67","9","16","6","3","3","0","0","14","16","21","146","86","12","3","5","37.50"
"2015","Nick Leddy","NYI","D","78","1343.5","9","15","5","10","24","38.71","98","9.18","187","134","65","9","1","6","10","5","5","0","0","2","32","33","65","70","84","0","0","-"
"2015","Jason Zucker","MIN","L","51","666.9","19","5","5","0","24","80.00","116","16.38","181","159","112","65","6","11","14","7","7","0","0","18","16","20","63","69","13","2","4","33.33"
"2015","Evgeny Kuznetsov","WSH","C","80","952.63333333333","7","17","12","5","24","60.00","100","7.00","190","147","91","36","7","8","22","10","10","0","0","8","20","30","43","52","15","272","345","44.08"
"2015","Jeff Skinner","CAR","L","77","1069.5333333333","14","10","7","3","24","82.76","201","6.97","379","290","210","81","18","28","14","7","7","0","0","23","34","59","46","74","12","12","16","42.86"
"2015","Ryan Garbutt","DAL","C","67","797.65","7","17","11","6","24","68.57","129","5.43","242","194","115","46","6","16","40","20","20","0","0","16","19","21","69","92","40","14","7","66.67"
"2015","Matt Read","PHI","R","80","1115.7166666667","6","18","9","9","24","63.16","119","5.04","212","166","99","47","7","17","14","7","7","0","0","11","24","21","101","144","43","9","10","47.37"
"2015","Elias Lindholm","CAR","C","81","1122.0833333333","13","11","9","2","24","68.57","141","9.22","251","187","127","61","7","19","6","3","3","0","0","9","33","33","99","128","30","75","78","49.02"
"2015","Bo Horvat","VAN","C","68","766.95","12","12","7","5","24","82.76","83","14.46","131","110","104","62","3","7","16","8","8","0","0","7","10","13","69","46","44","394","359","52.32"
"2015","David Pastrnak","BOS","R","46","563.76666666667","8","16","8","8","24","80.00","82","9.76","157","120","74","35","3","8","8","4","4","0","0","10","28","24","19","52","11","4","12","25.00"
"2015","Patrik Elias","N.J","C","69","949.51666666667","8","15","8","7","23","88.46","79","10.13","144","115","88","31","3","2","12","6","6","0","0","7","33","13","22","64","19","217","344","38.68"
"2015","Joel Ward","WSH","R","82","1120.0333333333","13","10","7","3","23","56.10","112","11.61","190","158","110","67","8","17","22","11","11","0","0","17","16","29","49","110","28","28","33","45.90"
"2015","Chris Kunitz","PIT","L","74","1085.0333333333","7","16","12","4","23","47.92","127","5.51","238","176","122","37","8","13","22","11","11","0","0","10","18","28","183","99","29","3","3","50.00"
"2015","Milan Michalek","OTT","L","66","834.46666666667","7","16","10","6","23","67.65","100","7.00","191","145","119","53","4","14","23","10","9","1","0","16","9","17","58","85","34","3","4","42.86"
"2015","Steve Downie","PIT","R","72","790.33333333333","11","12","6","6","23","76.67","96","11.46","147","111","66","32","3","4","166","49","38","4","7","28","20","15","103","90","34","3","4","42.86"
"2015","Keith Yandle","ARI, NYR","D","84","1566.1666666667","4","19","7","12","23","41.82","161","2.48","356","254","77","14","6","19","30","15","15","0","0","13","63","30","53","65","92","0","0","-"
"2015","Derek Dorsett","VAN","R","79","884.01666666667","5","18","10","8","23","58.97","86","5.81","159","130","97","53","6","6","99","35","27","7","1","34","12","15","164","116","35","6","8","42.86"
"2015","Lars Eller","MTL","C","77","1053.7666666667","14","9","6","3","23","63.89","139","10.07","231","187","107","52","7","16","34","17","17","0","0","16","26","27","72","130","30","366","342","51.69"
"2015","Michael Del Zotto","PHI","D","64","1168.5666666667","8","15","9","6","23","47.92","101","7.92","185","137","51","12","3","11","28","13","13","0","0","6","33","12","133","97","111","0","0","-"
"2015","Cam Fowler","ANA","D","80","1355.7833333333","5","18","9","9","23","38.33","58","8.62","124","82","37","9","3","4","12","6","6","0","0","3","38","17","41","118","87","0","0","-"
"2015","Nail Yakupov","EDM","R","81","1096.6166666667","9","14","11","3","23","71.88","153","5.88","268","205","141","56","12","19","12","6","6","0","0","19","50","33","93","77","28","0","1","0.00"
"2015","Zemgus Girgensons","BUF","C","61","911.83333333333","11","12","4","8","23","82.14","99","11.11","150","124","100","52","2","6","16","8","8","0","0","20","12","16","118","103","50","341","433","44.06"
"2015","Melker Karlsson","S.J","C","53","753.63333333333","12","11","5","6","23","65.71","98","12.24","170","138","108","51","10","7","18","9","9","0","0","11","21","21","50","103","24","8","12","40.00"
"2015","Mark Streit","PHI","D","81","1492.6","5","17","8","9","22","37.29","93","5.38","194","126","49","15","3","7","36","18","18","0","0","9","34","14","57","101","96","0","0","-"
"2015","Frans Nielsen","NYI","C","78","932.91666666667","9","13","7","6","22","53.66","112","8.04","238","167","130","51","12","9","12","6","6","0","0","13","27","41","48","114","71","419","430","49.35"
"2015","David Krejci","BOS","C","47","722.5","5","17","8","9","22","68.75","56","8.93","101","81","68","35","0","2","18","8","8","0","0","6","18","17","31","61","27","280","256","52.24"
"2015","Mason Raymond","CGY","L","57","721.08333333333","12","10","7","3","22","78.57","105","11.43","181","124","67","20","3","11","8","4","4","0","0","8","23","24","7","42","13","0","2","0.00"
"2015","Leo Komarov","TOR","C","62","743.55","7","15","9","6","22","70.97","70","10.00","119","93","63","26","6","3","18","9","9","0","0","9","14","41","228","50","20","86","73","54.09"
"2015","Teddy Purcell","EDM","L","82","1129.0166666667","7","15","10","5","22","66.67","119","5.88","223","159","109","38","6","15","22","7","6","0","1","6","28","37","23","58","12","3","1","75.00"
"2015","Colton Sceviour","DAL","C","71","806.13333333333","9","13","5","8","22","61.11","101","8.91","208","152","128","60","10","14","8","4","4","0","0","6","19","24","75","77","41","22","31","41.51"
"2015","Joe Colborne","CGY","C","64","847.03333333333","6","16","11","5","22","73.33","54","11.11","102","76","71","32","4","10","39","18","17","1","0","9","28","24","149","71","35","148","138","51.75"
"2015","Matt Calvert","CBJ","L","56","734.9","13","9","5","4","22","73.33","81","16.05","133","109","81","34","2","9","18","9","9","0","0","13","14","21","86","88","15","2","3","40.00"
"2015","Antoine Roussel","DAL","L","80","969.28333333333","13","9","5","4","22","61.11","105","12.38","190","156","122","70","5","7","72","26","21","4","1","28","33","27","105","107","60","3","11","21.43"
"2015","Simon Despres","ANA, PIT","D","75","1172.4","3","19","10","9","22","42.31","98","3.06","203","137","38","7","6","8","61","29","28","1","0","15","29","11","220","157","90","0","1","0.00"
"2015","Oliver Ekman-Larsson","ARI","D","82","1539.0833333333","12","10","7","3","22","42.31","164","7.32","354","245","83","18","11","22","30","15","15","0","0","12","33","24","139","156","56","0","0","-"
"2015","Victor Rask","CAR","C","80","1070.2166666667","9","13","6","7","22","59.46","135","6.67","227","178","107","48","5","21","12","6","6","0","0","12","26","39","40","120","28","451","424","51.54"
"2015","Matt Nieto","S.J","L","72","956.23333333333","9","13","8","5","22","59.46","117","7.69","197","159","119","63","8","16","20","9","9","0","0","7","34","30","23","89","29","0","1","0.00"
"2015","Rickard Rakell","ANA","C","71","797.9","7","15","7","8","22","68.75","91","7.69","165","132","86","35","0","6","10","5","5","0","0","1","28","18","75","96","22","282","329","46.15"
"2015","Matt Cullen","NSH","C","62","725.63333333333","7","14","6","8","21","61.76","84","8.33","147","118","88","40","7","3","16","8","8","0","0","7","19","22","10","51","16","136","117","53.75"
"2015","Niklas Kronwall","DET","D","80","1420.0666666667","6","15","4","11","21","37.50","61","9.84","134","84","36","10","1","6","38","19","19","0","0","4","41","7","73","76","80","1","0","100.00"
"2015","Jay McClement","CAR","C","82","918.56666666667","7","14","8","6","21","60.00","68","10.29","121","96","79","47","3","11","15","6","5","1","0","4","13","30","76","81","39","413","316","56.65"
"2015","Dustin Brown","L.A","R","82","1120.3333333333","10","11","10","1","21","70.00","162","6.17","299","233","156","57","7","14","20","10","10","0","0","28","37","24","228","167","19","6","12","33.33"
"2015","Brian Boyle","T.B","C","82","848.65","12","9","7","2","21","67.74","127","9.45","201","160","110","51","10","11","32","13","11","2","0","13","14","19","132","73","40","354","305","53.72"
"2015","John Mitchell","COL","C","68","971.41666666667","7","14","8","6","21","60.00","90","7.78","184","127","95","31","3","10","28","14","14","0","0","16","18","38","142","66","54","344","332","50.89"
"2015","Jiri Tlusty","CAR, WPG","L","72","970.88333333333","8","13","4","9","21","65.63","101","7.92","198","146","108","52","5","9","14","7","7","0","0","9","17","23","73","125","35","4","9","30.77"
"2015","Erik Condra","OTT","R","68","824.48333333333","8","13","8","5","21","63.64","91","8.79","164","121","87","48","6","9","28","11","9","2","0","19","14","25","29","125","38","2","2","50.00"
"2015","Karl Alzner","WSH","D","82","1412.2666666667","5","16","6","10","21","39.62","69","7.25","166","105","44","4","5","6","20","10","10","0","0","6","34","14","110","170","137","0","0","-"
"2015","Justin Braun","S.J","D","70","1283.65","1","20","7","13","21","38.18","84","1.19","193","123","37","7","1","14","32","16","16","0","0","12","35","18","74","134","104","0","0","-"
"2015","Ryan Ellis","NSH","D","58","934.98333333333","7","14","8","6","21","45.65","81","8.64","150","111","31","10","4","6","17","7","6","1","0","11","23","18","40","81","64","0","0","-"
"2015","Vincent Trocheck","FLA","C","50","651.43333333333","6","15","12","3","21","61.76","79","7.59","131","107","67","27","4","7","20","9","9","0","0","10","8","20","93","79","19","217","232","48.33"
"2015","Adam Larsson","N.J","D","64","1117.95","3","18","8","10","21","58.33","86","3.49","172","119","31","6","2","8","32","16","16","0","0","6","27","15","80","95","91","0","0","-"
"2015","Marko Dano","CBJ","C","35","452.93333333333","8","13","8","5","21","80.77","82","9.76","127","102","77","41","2","7","14","7","7","0","0","9","5","17","93","51","12","16","21","43.24"
"2015","Scott Gomez","N.J","C","58","842.08333333333","7","13","8","5","20","66.67","65","10.77","98","85","61","25","6","3","13","5","4","1","0","11","32","22","23","44","14","316","366","46.33"
"2015","Dan Hamhuis","VAN","D","59","1036.5333333333","0","20","8","12","20","40.00","71","0.00","152","99","34","9","1","6","37","17","16","1","0","10","38","14","65","86","60","0","0","-"
"2015","Matt Niskanen","WSH","D","82","1557.2166666667","2","18","13","5","20","35.09","91","2.20","246","158","45","5","3","9","42","21","21","0","0","5","62","28","133","204","85","0","0","-"
"2015","Marc-Edouard Vlasic","S.J","D","70","1281.7333333333","9","11","5","6","20","35.09","78","11.54","198","117","50","12","2","6","15","6","5","1","0","9","26","8","46","111","91","0","0","-"
"2015","Kris Russell","CGY","D","79","1596.3","3","17","7","10","20","24.10","97","3.09","207","133","42","5","2","10","17","7","6","1","0","10","55","44","55","103","248","0","0","-"
"2015","Nathan Gerbe","CAR","C","78","1079.5","8","12","8","4","20","62.50","206","3.88","341","262","154","40","13","19","26","13","13","0","0","22","33","46","66","62","22","6","6","50.00"
"2015","Andy Greene","N.J","D","82","1560.4166666667","3","17","6","11","20","40.82","77","3.90","202","129","41","5","1","14","18","9","9","0","0","10","25","14","66","127","124","0","0","-"
"2015","Artem Anisimov","CBJ","C","52","663.73333333333","7","13","9","4","20","66.67","68","10.29","137","104","86","41","4","12","8","4","4","0","0","8","15","21","28","62","23","76","101","42.94"
"2015","Thomas Hickey","NYI","D","81","1360.9666666667","2","18","9","9","20","37.74","75","2.67","172","107","60","15","4","5","26","13","13","0","0","10","50","33","100","185","110","1","0","100.00"
"2015","Jason Demers","DAL, S.J","D","81","1280.0166666667","3","17","8","9","20","43.48","80","3.75","207","137","43","10","2","6","64","24","22","0","2","11","41","31","105","119","71","0","0","-"
"2015","Tyler Myers","BUF, WPG","D","71","1356.85","5","15","8","7","20","39.22","84","5.95","153","112","43","13","5","11","65","27","25","1","1","11","51","38","54","88","109","0","0","-"
"2015","Peter Holland","TOR","C","62","726.25","9","11","7","4","20","62.50","78","11.54","127","102","63","24","4","5","23","10","9","1","0","8","18","46","91","82","16","263","316","45.42"
"2015","Andrew Shaw","CHI","C","79","960.56666666667","10","10","4","6","20","60.61","126","7.94","201","158","145","85","5","15","43","16","13","3","0","21","14","14","123","159","33","344","341","50.22"
"2015","J.T. Miller","NYR","L","58","683.46666666667","8","12","7","5","20","58.82","85","9.41","144","118","82","41","6","6","6","3","3","0","0","11","20","26","89","89","28","69","85","44.81"
"2015","Morgan Rielly","TOR","D","81","1388.9666666667","7","13","7","6","20","40.82","126","5.56","272","182","61","9","5","5","12","6","6","0","0","8","59","37","89","118","98","0","0","-"
"2015","Jiri Sekac","ANA, MTL","L","69","873.8","7","13","3","10","20","68.97","82","8.54","154","123","91","47","4","12","18","9","9","0","0","14","27","26","72","110","29","0","2","0.00"
"2015","Jason Chimera","WSH","L","77","873.6","7","12","9","3","19","65.52","90","7.78","167","124","82","39","6","7","45","18","15","3","0","10","15","18","127","88","13","23","8","74.19"
"2015","Francois Beauchemin","ANA","D","64","1215.4","9","10","4","6","19","35.19","85","10.59","163","118","40","8","4","8","31","14","13","1","0","3","35","14","90","72","89","1","0","100.00"
"2015","Brooks Orpik","WSH","D","78","1477","0","19","7","12","19","28.36","65","0.00","165","89","40","2","3","11","54","27","27","0","0","11","31","8","287","121","159","0","0","-"
"2015","Paul Martin","PIT","D","74","1374.1166666667","3","16","10","6","19","32.20","49","6.12","137","88","33","10","3","12","16","8","8","0","0","5","31","22","52","103","105","0","0","-"
"2015","Johnny Boychuk","NYI","D","72","1221.2333333333","4","15","7","8","19","31.15","136","2.94","277","190","60","9","9","18","8","4","4","0","0","7","37","20","148","169","121","1","0","100.00"
"2015","James Wisniewski","ANA, CBJ","D","69","1129.1333333333","1","18","9","9","19","40.43","99","1.01","209","137","50","7","2","10","34","17","17","0","0","19","27","9","104","96","66","0","0","-"
"2015","Brad Richardson","VAN","C, R","45","555.6","7","12","5","7","19","76.00","64","10.94","108","80","74","32","3","8","22","11","11","0","0","4","6","11","52","48","19","224","227","49.67"
"2015","Kyle Brodziak","MIN","C","73","774.71666666667","8","11","6","5","19","61.29","82","9.76","131","107","61","22","3","8","40","14","10","4","0","3","9","20","55","48","47","270","276","49.45"
"2015","Jack Johnson","CBJ","D","79","1446.05","5","14","4","10","19","28.36","106","4.72","210","148","61","6","0","7","42","21","21","0","0","11","24","13","121","116","99","0","0","-"
"2015","Martin Hanzal","ARI","C","37","529.11666666667","7","12","7","5","19","76.00","62","11.29","112","87","62","27","5","10","22","11","11","0","0","12","11","15","101","45","12","291","218","57.17"
"2015","Cody Franson","NSH, TOR","D","78","1207.2333333333","2","17","8","9","19","32.76","93","2.15","190","134","31","3","3","9","26","9","8","0","1","0","56","35","153","74","109","0","0","-"
